date,棉花滩水力发电,古田溪水力发电,宁德水力发电,池潭水力发电,金湖水力发电,华安水力发电,太禹水力发电,安砂水力发电,南平水力发电,沙县水力发电,高砂水力发电,万安溪水力发电,贡川水力发电,周宁能源水力发电,双口渡水力发电,丰海水力发电,西门水力发电,南靖水力发电,银河水力发电,合溪水力发电,金溪水力发电,华成水力发电,周宁抽蓄水力发电,福清风力发电,漳平风力发电,连江风力发电,安溪风力发电,宁化风力发电,泉惠风力发电,尤溪风力发电,连城风力发电,海坛海峡风力发电,厦门能源光伏发电,漳州光伏发电,沙县光伏发电,古田光伏发电,连城光伏发电,宁化光伏发电,宁德光伏发电,南平光伏发电,金湖光伏发电,漳平光伏发电,龙岩光伏发电,三明光伏光伏发电,福清光伏光伏发电,安溪光伏光伏发电,泰宁光伏发电,邵武光伏光伏发电,芗城光伏发电,尤溪光伏光伏发电,厦门智慧光伏发电,产业小计火力发电,产业小计水力发电,产业小计风力发电,产业小计光伏发电,产业小计合计,可门#1,可门#2,可门#3,可门#4,邵武#3,邵武#4,永安#7,永安#8,漳平#5,漳平#6,厦门#1,棉花滩#1,棉花滩#2,棉花滩#3,棉花滩#4,白沙#1,白沙#2,永福#1,永福#2,古田溪一级#7,古田溪一级#8,古田溪二级#1,古田溪二级#2,古田溪三级#1,古田溪三级#2,古田溪四级#1,古田溪四级#2,芹山#1,芹山#2,周宁#1,周宁#2,池潭#1,池潭#2,池潭#3,高唐#1,高唐#2,良浅#1,良浅#2,良浅#3,大言#1,大言#2,范厝#1,范厝#2,范厝#3,北溪#1,北溪#2,北溪#3,北溪#4,北溪#5,北溪#6,北溪#7,北溪#8,北溪#9,孔头#1,孔头#2,孔头#3,华安#1,华安#2,华安#3,华安#4,华安#5,华安#6,太禹#1,安砂#1,安砂#2,安砂#3,峡阳#1,峡阳#2,峡阳#3,照口#1,照口#2,照口#3,沙县#1,沙县#2,沙县#3,高砂#1,高砂#2,高砂#3,高砂#4,万安溪#1,万安溪#2,万安溪#3,贡川#1,贡川#2,后垄溪二级#1,后垄溪二级#2,双口渡#1,双口渡#2,丰海#1,丰海#2,西门#1,西门#2,南靖#1,南靖#2,南靖#3,银河#1,银河#2,合溪#1,合溪#2,金溪#1,华成#1,华成#2,龙湾抽蓄#1,龙湾抽蓄#2,龙湾抽蓄#3,龙湾抽蓄#4,牛头尾#1-20,鲤鱼山#21_36,鲤鱼山#37_44,青屿#45-51,赤礁#1_12,龙潭#13_25,大西岭,红尖山,风吹岭,白云岭,青洋#1_22,青洋#23_31,宁化一期,泉惠,珠峰,连城,泽朗#1_46,厦门创业人1.165MWp分布式光伏,福建华电厦门22.8MWP分布式光伏,华电厦门二期8MWp分布式光伏,晋江深沪光伏一期,晋江鞋坊城光伏,诏安一期,东山保税物流,福建华电漳州开发区福钢15MW分布式光伏,沙县工业园,沙县整区金沙园一期3.533MW分布式光伏,古田吉巷前垅一期,新罗龙州,宁化华侨经济开发区,宁化奔鹿园区,宁德时代产业园一期,宁德时代产业园二期,建瓯根艺园,将乐积善工业园区一期,将乐积善工业园区二期,漳平木竹制品孵化园,漳平工业园区一期,漳平工业园区二期,长汀工贸新城一期12.564MW分布式光伏,龙岩南方置业及美食城6.67MW分布式光伏,龙兴公路港物流园5.24MW 分布式光伏发电项目,三明金叶光伏发电项目,福清三锋光伏发电项目,福建华电泉州健为及中闽5MW分布式光伏项目,泰宁县大洋坪工业园一期,华电南平邵武城南3.4MW分布式光伏,福建华电武夷新区海源6MW分布式光伏,福建华电漳州三宝钢铁5.096MW分布式光伏,鑫友鹏纺织有限公司一期2MW分布式光伏,厦门集美后溪综合智慧能源项目屋顶光伏一期,total_pow_generation
2022-06-24,1686.804,669.29,604.38,324.43,384.37,307.01,251.06,315.64,212.88,106.43,112.98,116.51000000000002,88.8,96.8,77.69999999999999,72.43969999999999,56.4,53.56999999999999,21.42,21.02,11.93,0.55,561.1882499999999,90.26,25.89,76.89,34.16,45.6267,27.83,38.367,48.72,219.6721,19.53,8.002,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4728.888,6153.601950000001,607.4158,37.233,11527.138750000004,509.0,864.0,1207.0,0.0,944.0,0.0,0.0,480.79,329.646,394.452,0.0,364.14,364.518,365.274,361.872,85.2,85.8,29.76,30.24,133.38,133.3,127.93,130.0,48.26,19.61,37.92,38.89,60.42,60.66,247.5,235.8,0.0,113.53,210.9,41.56,43.72,17.2,23.2,22.82,29.23,29.4,27.15,25.38,25.47,0.08,0.0,3.86,2.71,0.73,0.78,0.91,1.0,0.77,29.98,29.76,28.66,33.06,33.36,32.01,31.32,89.75,87.51,251.06,55.28,56.12,204.24,33.22,32.29,31.32,40.89,40.14,35.02,36.29,36.85,33.29,27.23,28.34,28.68,28.73,38.59,38.9,39.02,45.15,43.65,48.44,48.36,38.58,39.12,36.2827,36.157,28.06,28.34,19.93,28.84,4.8,10.7,10.72,9.93,11.09,11.93,0.27,0.28,53.62875,236.061,271.4985,,21.95,28.81,10.2,21.83,2.31,5.16,13.3,12.59,44.44,32.45,21.25,12.91,45.6267,27.83,38.367,48.72,219.6721,,9.77,3.81,3.52,2.43,5.19,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4728.888
2022-06-25,1627.01,660.3399999999999,652.44,364.969104,381.86,237.4,258.08,315.244,218.83,106.14,112.94,117.24,87.27000000000001,96.69,77.67,72.258,61.370000000000005,56.88719999999999,21.36,20.93,11.93281,2.08,524.829375,57.03,24.16,61.09,31.14,45.7,12.29,33.8877,44.1,107.852,15.59,6.132,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5002.2300000000005,6085.770489000003,417.2497000000001,31.423000000000005,11536.673189000005,921.0,936.0,1242.0,0.0,980.0,0.0,0.0,479.3,324.55,119.38,0.0,357.08,357.59,358.22,357.08,84.9,51.9,30.0,30.24,129.47,125.98,127.86,129.94,47.63,21.05,39.76,38.65,59.46,59.28,289.8,243.9,0.0,126.78,238.189104,44.4,44.33,19.48,18.38,19.62,29.14,31.19,25.1,26.12,26.19,0.04,0.0,3.73,2.74,0.73,0.78,0.9,0.99,0.7,29.24,29.2,28.86,32.1,32.64,32.31,30.54,55.62,54.19,258.08,55.2,56.08,203.964,33.0,32.08,31.39,42.0,41.22,39.14,36.39,36.94,32.81,27.08,28.31,28.72,28.83,39.24,39.0,39.0,44.07,43.2,48.34,48.35,38.58,39.09,36.1339,36.1241,31.27,30.1,22.302,31.176,3.4092,10.67,10.69,9.92,11.01,11.93281,1.02,1.06,106.35975,221.673375,196.79625,,7.13,13.85,3.8,7.02,12.55,12.68,8.2,15.96,38.82,22.27,22.45,8.69,45.7,12.29,33.8877,44.1,107.852,,7.15,2.85,3.4,2.19,3.32,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,5002.2300000000005
2022-06-26,1673.69,619.57,606.72,360.76,375.9500000000001,233.18,257.29,316.432,222.43,98.68,108.54,117.26,76.8,96.253,77.55000000000001,71.27,51.31,50.74,21.1968,20.59,11.95,1.79,607.753125,60.330000000000005,40.72,34.3,45.74,46.81,14.84,30.5256,43.68,82.189,16.09,5.692,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4764.53,6077.704925,399.1346,31.483000000000004,11272.852524999998,845.0,1045.0,1221.0,0.0,848.0,0.0,0.0,479.46,326.07,0.0,0.0,360.86,361.37,362.12,360.86,83.4,84.6,30.24,30.24,119.98,108.35,127.5,129.5,43.38,19.45,36.31,35.1,61.32,61.2,223.2,261.0,0.0,125.18,235.58,40.33,41.01,21.54,22.16,22.58,29.09,28.7,24.61,23.07,23.89,0.0,0.0,3.77,2.93,0.72,0.77,0.92,0.91,0.68,28.99,29.11,30.17,30.96,32.76,33.27,29.64,54.07,52.48,257.29,55.4,56.24,204.792,32.82,32.39,31.91,43.37,41.51,40.43,33.97,34.29,30.42,26.33,27.42,27.36,27.43,39.26,39.0,39.0,38.97,37.83,48.11,48.143,38.52,39.03,35.66,35.61,25.25,26.06,19.22,27.14,4.38,10.5984,10.5984,9.77,10.82,11.95,0.9,0.89,157.460625,219.499875,230.792625,,4.38,9.47,3.22,5.92,21.27,16.07,16.98,23.74,22.82,11.48,31.29,14.45,46.81,14.84,30.5256,43.68,82.189,,7.67,2.98,3.37,2.07,2.88,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4764.53
2022-06-27,1689.22,626.0600000000001,607.3199999999999,357.58,382.39,318.34000000000003,242.16,316.392,229.89,91.95,101.69,117.26000000000002,77.16,96.424,77.55000000000001,71.74000000000001,55.08,54.03,21.0672,20.44,11.93,1.36,528.822,68.45,41.14,54.21,35.3,70.833,21.248178,38.3607,50.89,124.4527,18.63,8.232,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5001.99,6095.8552,504.884578,36.563,11639.292778,945.0,896.0,1211.0,0.0,1048.0,0.0,0.0,480.41,407.28,0.0,14.3,364.64,365.02,365.78,364.52,84.3,84.0,30.48,30.48,120.45,105.54,127.58,129.52,45.66,20.96,38.83,37.52,60.0,59.52,246.6,241.2,0.0,124.94,232.64,39.76,40.75,22.38,22.4,21.9,29.9,29.45,27.38,23.95,24.18,0.0,0.0,3.62,2.84,0.7,0.76,0.93,0.88,0.69,30.71,30.11,29.1,32.76,34.29,32.97,30.45,95.83,92.04,242.16,55.4,56.2,204.792,33.26,33.38,32.61,43.76,43.75,43.13,32.09,31.06,28.8,23.79,25.23,25.06,27.61,39.24,39.0,39.02,38.4,38.76,48.124,48.3,38.49,39.06,36.25,35.49,27.53,27.55,20.03,29.16,4.84,10.5192,10.548,9.77,10.67,11.93,0.7,0.66,141.631875,190.93725,196.252875,,3.8,12.47,4.56,8.43,21.42,17.77,17.43,23.71,36.0,18.21,24.03,11.27,70.833,21.248178,38.3607,50.89,124.4527,,9.25,3.56,3.48,2.34,5.42,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,5001.99
2022-06-28,1688.57,619.74,681.72,288.12,326.21,317.59000000000003,254.62,316.28,231.86,96.44,92.97,116.42000000000002,72.6,96.682,77.34,68.3064,47.18,53.9964,21.24,22.2,12.03,3.17,521.994375,98.19,58.46,35.74,77.22,63.49,24.34,33.2829,40.11,161.6974,18.22,8.292,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4932.279999999999,6027.279175000003,592.5303,36.213,11588.302474999991,933.0,915.0,990.0,0.0,1105.0,0.0,0.0,480.69,485.44,0.0,23.15,362.0,365.15,365.9,364.64,84.3,86.1,30.24,30.24,125.61,119.45,124.0,129.88,37.65,16.49,34.17,32.49,69.36,69.66,266.4,276.3,39.33,60.27,188.52,35.71,36.4,21.42,16.64,16.48,28.18,21.43,27.51,13.76,23.82,0.0,0.0,3.76,2.87,0.72,0.76,0.9,0.81,0.67,19.49,27.98,26.9,32.73,33.9,33.12,31.05,95.14,91.65,254.62,55.48,56.28,204.52,33.68,33.63,33.08,44.12,44.29,43.06,32.24,32.96,31.24,23.88,24.6,22.2,22.29,38.64,38.88,38.9,35.58,37.02,48.172,48.51,38.67,38.67,34.595,33.7114,22.63,24.55,22.446,28.224,3.3264,10.6,10.64,10.68,11.52,12.03,1.63,1.54,104.9895,225.973125,191.03175,,5.5,14.81,5.13,10.85,34.98,26.92,22.42,36.04,23.07,12.67,52.49,24.73,63.49,24.34,33.2829,40.11,161.6974,,9.11,3.55,3.34,2.22,5.48,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,4932.279999999999
2022-06-29,1655.9,637.4300000000001,751.1400000000001,334.72,355.37,314.73999999999995,250.31,315.19,228.4,90.43,102.07,115.71,70.08,96.26,76.97999999999999,67.93870000000001,43.35,53.5428,21.24,16.31,11.97,3.02,573.8985,45.14999999999999,76.42,4.17,56.7,51.97,19.45,24.633,38.36,51.2798,15.68,6.872,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5769.38,6186.000000000001,368.1328,32.253,12355.765800000005,1177.0,1255.0,1060.0,15.0,1223.0,0.0,0.0,480.77,536.66,0.0,21.95,360.61,361.37,362.0,356.58,70.2,84.9,30.24,30.0,128.89,117.49,128.06,126.42,43.35,21.62,36.09,35.51,83.34,83.7,292.5,291.6,39.95,76.63,218.14,41.38,41.09,21.62,21.64,17.18,27.85,27.14,27.19,22.17,23.09,0.0,0.0,3.78,2.91,0.72,0.77,0.91,0.81,0.68,31.25,20.1,23.09,32.28,32.85,32.91,29.88,95.05,91.77,250.31,55.44,56.2,203.55,34.1,33.91,31.8,43.0,42.7,42.89,30.65,30.43,29.35,22.88,25.47,27.58,26.14,38.09,38.74,38.88,35.55,34.53,47.99,48.27,38.37,38.61,34.2929,33.6458,21.53,21.82,23.58,25.146,4.8168,10.61,10.63,8.03,8.28,11.97,1.56,1.46,281.964375,164.997,126.937125,,3.44,6.17,1.91,4.57,16.79,12.27,36.13,40.29,3.76,0.41,37.27,19.43,51.97,19.45,24.633,38.36,51.2798,,7.51,3.18,3.13,1.86,4.06,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,5769.38
2022-06-30,1622.5,596.8899999999999,646.8,298.974664,341.171,320.33,254.7,314.456,226.48,95.26,106.63,115.75,76.02,97.076,77.69999999999999,70.7,51.94,57.7584,20.9664,23.04,12.02357,2.87,508.102875,174.23000000000002,33.65,77.78999999999999,39.85,39.9294,34.61,41.7018,34.16,335.0625,17.240000000000002,7.561999999999999,0.67,0.881,0.73,1.28,0.2,1.41,1.45,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5796.2660000000005,5938.1389089999975,810.9837,34.503,12579.891609000004,922.0,1085.0,761.0,788.0,1133.0,0.0,0.0,481.05,609.366,0.0,16.85,342.34,353.43,343.48,356.45,83.1,83.7,30.0,30.0,128.59,71.37,130.13,127.53,43.12,21.91,29.43,44.81,39.78,40.02,281.7,285.3,0.0,127.7128,171.261864,37.9,36.86,24.9,19.08,20.16,21.14,27.41,26.83,25.91,10.8,0.0,0.0,3.65,2.93,0.68,0.75,0.86,0.78,0.7,32.28,23.575,23.976,33.63,34.05,34.08,31.74,94.85,91.98,254.7,55.32,56.0,203.136,33.46,32.57,32.3,42.07,42.41,43.67,32.07,32.5,30.69,27.05,24.96,27.1,27.52,38.3,38.62,38.83,38.16,37.86,48.861,48.215,38.73,38.97,35.34,35.36,26.5,25.44,22.698,30.258,4.8024,10.476,10.4904,11.29,11.75,12.02357,1.48,1.39,97.8075,273.317625,136.97775,,23.72,27.1,13.39,24.68,40.41,44.93,18.21,15.44,51.75,26.04,27.52,12.33,39.9294,34.61,41.7018,34.16,335.0625,,8.13,3.32,3.39,2.4,4.75,2.812,,0.67,,0.881,0.73,1.28,,0.2,,1.41,1.45,,1.89,1.19,,,,,,,,,,,,,,5796.2660000000005
2022-07-01,563.3,551.63,634.5,216.84,255.25,298.28,286.99,314.87,213.38,96.88,102.99,115.49,76.83,96.675,77.55,68.88,49.75,51.4612,20.55,21.89,12.14,2.68,592.9,153.44,66.53999999999999,117.54,60.25,29.3,42.23,88.5801,30.8,332.1577,16.78,6.596774,1.1,1.29871,1.16,2.86,2.77,2.21,2.09,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197.799999999999,4721.706200000003,920.8378,41.64548400000001,9881.989483999992,875.0,624.0,0.0,947.0,805.0,0.0,0.0,481.03,449.82,0.0,15.95,79.51,175.64,8.32,170.35,52.8,17.4,29.76,29.52,102.5,108.23,110.68,116.84,45.29,4.91,30.15,33.03,69.48,70.02,243.0,252.0,0.0,61.28,155.56,34.47,20.61,4.72,15.8,22.78,23.93,17.71,24.78,7.23,12.59,0.0,0.0,3.85,2.99,0.65,0.79,0.87,0.73,0.69,21.51,8.8,29.75,32.94,32.64,32.46,31.65,85.57,83.02,286.99,55.28,56.04,203.55,31.57,30.27,30.94,39.81,40.14,40.65,32.82,32.94,31.12,25.54,26.09,25.59,25.77,38.21,38.52,38.76,38.43,38.4,48.529,48.146,38.64,38.91,35.26,33.62,24.55,25.2,24.084,26.712,0.6652,10.27,10.28,10.92,10.97,12.14,1.38,1.3,185.34,212.72,194.84,,19.94,24.75,11.9,19.91,37.72,39.22,32.35,34.19,81.14,36.4,42.24,18.01,29.3,42.23,88.5801,30.8,332.1577,0.42,8.3,2.88,3.25,1.93,2.74,3.856774,,1.1,,1.29871,1.16,2.09,0.77,2.77,,2.21,2.09,,2.92,1.86,,,,,,,,,,,,,,4197.799999999999
2022-07-02,481.17,560.4699999999999,707.8199999999999,282.19,311.21000000000004,273.02,244.96,314.91,220.3,93.62,104.19,115.73,73.19999999999999,96.24,77.1,68.2803,51.91,53.58240000000001,20.34,21.98,12.09,1.31,181.67625,9.69,100.98,39.51,33.900000000000006,49.69,2.66,32.2707,67.62,15.214,11.17,6.216774,1.1,1.29871,1.16,2.86,2.77,2.21,2.09,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4708.24,4367.298949999999,351.5347,35.655484,9462.729133999996,1078.0,798.0,0.0,962.0,915.0,0.0,0.0,480.93,463.41,0.0,10.9,3.53,169.97,6.55,173.5,15.3,52.8,29.76,29.76,120.91,112.15,79.54,133.65,42.24,10.52,35.54,25.92,70.62,71.1,268.2,297.9,118.49,0.0,163.7,25.77,42.13,13.56,14.5,22.32,27.13,19.83,27.37,16.65,20.69,0.0,0.0,3.74,2.88,0.65,0.79,0.93,0.77,0.71,29.72,18.95,22.12,23.34,22.35,22.47,18.03,94.88,91.95,244.96,55.28,56.08,203.55,32.44,31.81,31.6,41.15,41.35,41.95,31.32,31.93,30.37,25.38,26.14,25.89,26.78,38.69,38.4,38.64,36.51,36.69,48.2,48.04,38.43,38.67,34.8221,33.4582,26.11,25.8,22.05,28.71,2.8224,10.1736,10.1664,11.03,10.95,12.09,0.67,0.64,66.48075,115.1955,0.0,,0.96,1.84,0.53,0.9,2.72,2.74,57.5,43.48,29.77,9.74,22.51,11.39,49.69,2.66,32.2707,67.62,15.214,0.35,4.91,2.14,2.08,1.69,2.36,3.856774,,1.1,,1.29871,1.16,2.09,0.77,2.77,,2.21,2.09,,2.92,1.86,,,,,,,,,,,,,,4708.24
2022-07-03,460.06,650.9999999999998,693.18,279.91,317.51,271.31,253.6,315.04,219.88,84.96000000000001,92.29,115.47,68.49000000000001,96.142,77.94,66.97800000000001,44.620000000000005,54.1296,20.68,19.950000000000003,12.05,0.44,354.375,16.439999999999998,107.04,15.86,58.23,71.26,9.29,33.8793,63.42,16.2405,6.5,6.536774,1.1,1.29871,1.16,2.86,2.77,2.21,2.09,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288.7,4570.004599999998,391.6598,31.305484,9281.669884,981.0,672.0,0.0,942.0,752.0,0.0,0.0,481.07,456.68,0.0,3.95,0.0,162.92,0.0,166.7,30.0,41.4,29.52,29.52,131.89,128.29,128.45,129.76,25.42,38.93,37.54,30.72,57.9,69.18,272.7,293.4,119.05,0.0,160.86,41.81,27.49,14.74,23.82,15.44,19.46,27.1,27.49,19.16,16.9,1.06,0.0,3.8,2.85,0.65,0.83,0.9,0.75,0.65,23.46,29.12,20.03,16.14,27.51,27.24,15.72,94.06,90.64,253.6,54.72,56.08,204.24,32.91,31.66,30.97,41.34,41.6,41.4,30.03,25.29,29.64,25.06,26.7,20.01,20.52,38.69,38.28,38.5,33.96,34.53,48.124,48.018,38.82,39.12,33.0857,33.8923,22.18,22.44,20.268,29.106,4.7556,10.35,10.33,10.48,9.47,12.05,0.21,0.23,257.5125,96.8625,0.0,,1.36,3.04,0.81,1.21,6.1,3.92,41.19,65.85,10.56,5.3,38.76,19.47,71.26,9.29,33.8793,63.42,16.2405,0.24,3.38,1.34,1.11,0.43,2.68,3.856774,,1.1,,1.29871,1.16,2.09,0.77,2.77,,2.21,2.09,,2.92,1.86,,,,,,,,,,,,,,4288.7
2022-07-04,472.64,586.23,645.6600000000001,268.66,297.64,318.71,254.78,302.83,208.32,86.88000000000001,95.15,115.19,69.18,48.385,77.52000000000001,63.52,42.77,54.84,20.74,20.22,12.08,2.45,344.925,149.32999999999998,122.82,47.17,98.42,99.96,31.29,66.1773,71.12,129.3491,12.72,5.926774,1.1,1.29871,1.16,2.86,2.77,2.21,2.09,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4582.790000000001,4409.32,815.6364000000001,36.915484000000006,9844.661883999996,1033.0,629.0,0.0,941.0,1012.0,20.0,0.0,481.01,452.93,0.0,13.85,0.0,167.58,8.19,167.33,41.1,28.2,30.24,30.0,111.98,112.63,118.44,116.12,22.59,36.54,30.45,37.48,63.6,63.66,255.6,262.8,106.61,0.0,162.05,24.78,36.36,23.66,13.66,14.18,26.43,19.36,16.16,25.53,16.73,3.01,0.0,3.83,2.85,0.7,0.64,0.9,0.73,0.65,18.84,29.94,18.7,34.29,34.29,33.21,31.68,94.5,90.74,254.78,51.76,53.04,198.03,30.9,30.1,29.73,39.13,39.1,39.36,30.01,30.53,26.34,24.89,21.38,24.17,24.71,38.59,38.18,38.42,34.83,34.35,0.0,48.385,38.49,39.03,31.45,32.07,20.95,21.82,28.06,26.78,0.0,10.37,10.37,9.98,10.24,12.08,1.18,1.27,85.05,186.6375,73.2375,,17.73,25.58,7.8,14.19,51.14,32.89,42.3,80.52,31.07,16.1,68.18,30.24,99.96,31.29,66.1773,71.12,129.3491,0.32,5.59,2.31,2.74,1.76,2.07,3.856774,,1.1,,1.29871,1.16,2.09,0.77,2.77,,2.21,2.09,,2.92,1.86,,,,,,,,,,,,,,4582.790000000001
2022-07-05,1042.0560000000005,619.8199999999999,642.5999999999999,218.497232,289.29,324.52,246.1644,310.322,206.3003,88.67,95.5,115.56,69.12,48.22,76.89,64.81,47.5,56.5848,20.808,23.880000000000003,12.14441,2.26,481.94999999999993,212.66,144.37,69.2,132.85,106.0353,39.84,83.4624,92.26,161.3709,6.55,4.126774,1.1,1.29871,1.16,2.86,2.77,2.21,2.09,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4888.01,5103.467142000002,1042.0486,28.945484,11062.471226000009,881.0,617.0,0.0,964.0,712.0,763.0,0.0,480.89,449.12,0.0,21.0,207.774,227.808,212.436,170.478,81.6,82.2,30.0,29.76,123.42,118.92,119.92,121.34,28.08,31.87,37.81,38.46,61.92,62.28,261.0,257.4,47.5616,0.0,170.935632,38.57,26.35,17.0,7.42,24.0,17.73,22.48,20.96,10.28,28.44,2.98,0.0,3.85,2.9,0.91,0.32,0.91,0.8,0.65,22.41,9.85,30.48,34.62,35.22,35.19,33.96,94.65,90.88,246.1644,52.16,52.68,205.482,30.3811,30.4493,29.4998,39.1941,38.8326,37.9434,30.14,29.75,28.78,23.74,23.75,24.05,23.96,38.47,38.09,39.0,34.68,34.44,0.0,48.22,38.1,38.79,33.9,30.91,23.93,23.57,23.994,29.214,3.3768,10.404,10.404,11.63,12.25,12.14441,1.09,1.17,205.5375,151.2,125.2125,,29.35,37.59,12.54,22.87,61.61,48.7,53.32,91.05,48.34,20.86,92.82,40.03,106.0353,39.84,83.4624,92.26,161.3709,0.1,2.12,0.7,2.52,1.11,0.27,3.856774,,1.1,,1.29871,1.16,2.09,0.77,2.77,,2.21,2.09,,2.92,1.86,,,,,,,,,,,,,,4888.01
2022-07-06,1029.04,613.94,667.2,224.47,259.5499999999999,326.02,253.25,312.45,190.02,84.96000000000001,90.62,115.29,66.03,48.05,77.16,65.093,43.82,51.04,21.2544,23.17,12.16,2.21,439.425,190.53,102.69,82.52,83.61,70.5,24.81,71.8368,70.0,107.7837,8.27,4.966774,1.1,1.29871,1.16,2.86,2.77,2.21,2.09,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5374.24,5016.222400000001,804.2805000000001,31.505484,11226.248384,972.0,779.0,0.0,970.0,828.0,858.0,0.0,480.92,463.42,0.0,22.9,206.51,203.99,201.1,189.38,83.7,83.4,30.48,30.48,118.95,119.5,118.66,123.92,37.9,20.94,38.29,35.78,61.08,60.72,269.1,276.3,52.75,0.0,171.72,23.04,32.46,22.5,5.02,16.4,16.8,21.56,18.82,16.2,15.87,3.02,0.0,3.81,2.89,0.83,0.73,0.92,0.78,0.67,29.51,6.38,21.34,35.52,35.22,35.16,34.32,94.78,91.02,253.25,52.92,53.36,206.17,30.39,30.03,22.08,39.09,29.58,38.85,28.72,29.32,26.92,21.02,23.92,23.73,21.95,38.35,37.94,39.0,32.46,33.57,48.05,0.0,38.52,38.64,33.6984,31.3946,21.79,22.03,18.52,28.01,4.51,10.6056,10.6488,11.12,12.05,12.16,1.08,1.13,153.5625,160.65,125.2125,,26.28,33.11,11.33,21.19,52.34,46.28,40.14,62.55,58.61,23.91,57.81,25.8,70.5,24.81,71.8368,70.0,107.7837,0.22,3.8,1.39,1.58,1.28,1.11,3.856774,,1.1,,1.29871,1.16,2.09,0.77,2.77,,2.21,2.09,,2.92,1.86,,,,,,,,,,,,,,5374.24
2022-07-07,1344.16,651.4200000000001,696.06,220.78,267.37,326.70000000000005,213.17,313.772,196.58,85.3,91.64,115.46,65.78999999999999,48.037,77.07,65.8166,47.23,54.4932,21.715200000000003,21.93,12.19,3.25,356.7375,50.66,50.92,46.85,44.93,58.79,8.41,37.0356,39.9,40.4748,14.21,7.316774,1.1,1.29871,1.16,2.86,2.77,2.21,2.09,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6205.95,5296.6715,377.9704,39.795484,11920.387384000003,1043.0,1031.0,0.0,1097.0,1056.0,1058.0,0.0,480.98,418.12,0.0,21.85,336.92,252.13,310.84,252.63,85.5,45.9,30.24,30.0,124.29,126.59,125.39,131.76,40.75,23.94,42.34,36.36,55.92,56.04,288.9,295.2,55.06,0.0,165.72,32.35,25.04,23.42,5.02,17.82,23.18,17.8,8.34,26.65,19.88,2.91,0.52,3.8,2.9,0.82,0.79,0.91,0.77,0.72,29.13,6.07,18.53,35.37,35.01,34.74,33.99,95.91,91.68,213.17,53.48,54.12,206.172,31.67,25.18,29.71,33.85,35.57,40.6,28.32,29.18,27.8,23.6,21.12,21.72,25.2,38.28,38.23,38.95,32.19,33.6,48.037,0.0,38.28,38.79,33.8786,31.938,23.52,23.71,21.528,28.854,4.1112,10.8,10.9152,10.28,11.65,12.19,1.62,1.63,0.0,229.1625,127.575,,4.75,7.6,2.84,5.45,16.96,13.06,18.58,32.34,32.77,14.08,29.83,15.1,58.79,8.41,37.0356,39.9,40.4748,0.41,6.04,2.17,3.49,2.1,3.46,3.856774,,1.1,,1.29871,1.16,2.09,0.77,2.77,,2.21,2.09,,2.92,1.86,,,,,,,,,,,,,,6205.95
